handle	title	abstract
Latif2020-Characteristics_and_Outcomes_of_Recipients_of_Heart_Transplant_With_Coronavirus_Disease_2019	Características y resultados de receptores/as de trasplantes de corazón con enfermedad por coronavirus 2019	Pregunta: ¿cuáles son las características y los resultados de los/as pacientes de trasplante de corazón infectados/as con coronavirus 2019 (COVID-19)?Hallazgos: en esta serie de casos de 28 pacientes que habían recibido trasplantes de corazón en un gran centro académico, la tasa de letalidad entre pacientes infectados/as con COVID-19 fue del 25 %.Se determinó que las comorbilidades cardiovasculares eran frecuentes en este grupo de población, y la terapia inmunosupresora se redujo en la mayoría de pacientes.Significado: los/as receptores/as de trasplantes de corazón tienen un alto riesgo de sufrir complicaciones graves relacionadas con infecciones de enfermedad por coronavirus 2019. La gestión de este grupo de población es compleja y debería realizarse en un centro de trasplantes.Esta serie de casos describe las características, tratamientos y resultados de receptores/as de trasplantes de corazón infectados/as con la enfermedad por coronavirus 2019 en la ciudad de Nueva York en marzo y abril del 2020. Importancia: los/as receptores/as de trasplantes de corazón (HT) pueden tener un mayor riesgo de efectos adversos atribuibles a infecciones de enfermedad por coronavirus 2019 (COVID-19) a causa de múltiples comorbilidades e inmunosupresión clínicamente significativa.Objetivo: describir las características, tratamientos y resultados de los/as receptores/as de HT con COVID-19.Diseño, parámetros y participantes: esta serie de casos de un único y amplio programa académico de trasplantes de corazón en la ciudad de Nueva York, Nueva York, incorpora datos de entre el 1 de marzo del 2020 y el 24 de abril del 2020.Se incluyeron todos/as los/as receptores/as de HT con seguimiento por parte de este centro e infectados/as con COVID-19.Intervenciones: trasplante de corazón y un diagnóstico confirmado de COVID-19.Resultados principales y medidas: el estado vital al final del seguimiento del estudio constituyó la medida principal.Entre las medidas secundarias se incluyeron las características de(l) (la) paciente, los análisis de laboratorio, los cambios en la inmunosupresión y el tratamiento administrado contra la COVID-19.Resultados: 28 pacientes con HT recibieron un diagnóstico confirmado de COVID-19.La mediana de edad era de 64,0 (rango intercuartil [RIC], 53,5-70,5) años, 22 (79 %) eran hombres, y la mediana de tiempo transcurrido desde el HT se estableció en 8,6 (RIC, 4,2-14,5) años.Entre las condiciones comórbidas se incluían la hipertensión en 20 pacientes (71 %), la diabetes en 17 pacientes (61 %) y la vasculopatía del aloinjerto cardíaco en 16 pacientes (57 %).22 participantes (79 %) ingresaron para recibir tratamiento, y 7 (25 %) requirieron ventilación mecánica.La mayoría (13 de 17 [76 %]) tenían indicios de lesión miocárdica (troponina T de alta sensibilidad, 0,055 [RIC, 0,0205-0,1345] ng/mL) y biomarcadores inflamatorios elevados (mediana de picos mediante análisis de proteína C reactiva de alta sensibilidad, 11,83 [RIC, 7,44-19,26] mg/dL; mediana de picos mediante análisis de interleucina-6, 105 [RIC, 38-296 pg/mL).En los/as pacientes gestionados en la institución del estudio, se suspendió el seguimiento del micofenolato de mofetilo en 16 pacientes (70 %), y a 6 (26 %) se les redujo la dosis de su inhibidor de calcineurina.El tratamiento contra la COVID-19 incluyó hidroxicloroquina (18 pacientes [78 %]), corticoides en dosis altas (8 pacientes [47 %]) y antagonistas de receptores de interleucina-6 (6 pacientes [26 %] ).En total, fallecieron 7 pacientes (25 %).De los/as 22 pacientes (79 %) admitidos/as, 11 (50 %) fueron dados/as de alta, 4 (18 %) permanecen hospitalizados/as al final del estudio y 7 (32 %) fallecieron durante la hospitalización.Conclusiones y relevancia: en esta serie de casos unicéntrica, la infección de COVID-19 se asoció con una tasa de letalidad del 25 % en receptores/as de HT.La inmunosupresión se redujo en la mayor parte de este grupo de pacientes.Se requieren más estudios con el fin de evaluar el método óptimo para gestionar las infecciones de COVID-19 en la población receptora de HT.
Latif2020-Role_of_electronic_media_in_mitigating_the_psychological_impacts_of_novel_coronavirus_COVID-19	El papel de los medios de comunicación electrónicos en la mitigación del impacto psicológico de la nueva enfermedad por coronavirus (COVID-19)	La iniciativa de la presente investigación se centra en el papel de los medios de comunicación paquistaníes en la eliminación del pánico y la depresión, causados por el estallido de la nueva enfermedad por coronavirus (COVID-19), entre los/as profesionales de la salud y el público general.En Pakistán, los medios de comunicación electrónicos constituyen la fuente de información más común, dadas la mayor población rural y la menor tasa de alfabetización. La gestión de la cobertura de la COVID-19 por parte de los medios de comunicación hasta la fecha crea pánico y depresión.Se sugiere que deberían emitirse retransmisiones televisivas especiales con psicólogos/as y fisiatras para reducir el pánico. Los medios de comunicación también mitigan el estrés del personal médico de primera línea otorgándole atributos especiales.
Lau2020-Internationally_lost_COVID-19_cases	Casos de COVID-19 perdidos internacionalmente	Antecedentes: con epicentro en Wuhan, China, el brote de COVID-19 fue declarado pandemia por la Organización Mundial de la Salud (OMS). Aunque muchos países han implementado restricciones de vuelo a China, se confirma un número creciente de casos con o sin antecedentes de desplazamiento a China diariamente.Estos desarrollos respaldan ciertas preocupaciones con respecto a posibles casos internacionales de COVID-19 no identificados y no registrados que podrían dar lugar a nuevos epicentros locales de la enfermedad.Métodos: se analizaron todos los datos disponibles sobre el desarrollo de casos internacionales de COVID-19 desde el 20 de enero del 2020 hasta el 18 de febrero del 2020. Los casos de COVID-19 con y sin antecedentes de desplazamiento a China se dividieron en cohortes según el Healthcare Access and Quality Index (Índice de Acceso y Calidad de la Atención Sanitaria) (HAQ-Index) de cada país. Se realizaron pruebas χ² y post hoc.Resultados: aunque los casos de COVID-19 con antecedentes de desplazamientos a China parecen haber alcanzado ya su punto más alto en todas las cohortes con HAQ, el número de casos de COVID-19 no relacionados con desplazamientos a China parece aumentar continuamente en las cohortes con HAQ de países con estándares médicos más elevados.Los análisis posteriores demuestran una proporción significativamente menor de casos registrados de COVID-19 sin antecedentes de desplazamiento a China en países con menor HAQ (HAQ I vs. HAQ II, post hoc p < 0,01).Conclusiones: nuestros datos indican que los países con menor índice de HAQ pueden informar a COVI-19 casos o no pueden detectar adecuadamente. Aunque nuestros datos pueden ser incompletos y deben interpretarse con precaución, las incongruencias en el registro de casos de COVID-19 es un problema grave que podría sabotear los esfuerzos destinados a contener el virus.
Lauer2020-The_Incubation_Period_of_Coronavirus_Disease_2019_COVID-19_From_Publicly_Reported_Confirmed_Cases-Estimation_and_Application	El período de incubación de la enfermedad por coronavirus 2019 (COVID-19) de casos registrados y confirmados públicamente: estimación y aplicación	Antecedentes: en diciembre del 2019 se identificó en China un nuevo coronavirus humano, el coronavirus 2 del síndrome respiratorio agudo grave (SARS-CoV-2).Existe un apoyo escaso para muchas de sus características epidemiológicas clave, incluyendo el período de incubación de la enfermedad clínica (enfermedad por coronavirus 2019 [COVID-19]), que conlleva importantes implicaciones para las actividades de vigilancia y control.Objetivo: estimar la duración del período de incubación de la COVID-19 y describir sus implicaciones para la salud pública.Diseño: análisis combinado de casos confirmados de COVID-19 registrados entre el 4 de enero del 2020 y el 24 de febrero de 2020.Parámetros: informes de noticias y comunicados de prensa procedentes de 50 provincias, regiones y países fuera de Wuhan, provincia de Hubei, China.Participantes: personas con infección confirmada de SARS-CoV-2 fuera de la provincia de Hubei, China.Mediciones: características demográficas de los/as pacientes y fechas y tiempos de posible exposición, aparición de síntomas, aparición de fiebre y hospitalización.Resultados: hubo 181 casos confirmados con intervalos identificables de exposición y aparición de síntomas para estimar el período de incubación de la COVID-19.La mediana del período de incubación se estimó en 5,1 días (IC del 95 %, de 4,5 a 5,8 días), y el 97,5 % de los/as que desarrollan síntomas los desarrollan en 11,5 días (IC, de 8,2 a 15,6 días).Estas estimaciones implican que, bajo supuestos conservadores, 101 de cada 10 000 casos (percentil 99, 482) desarrollarán síntomas tras 14 días de monitorización activa o cuarentena.Limitación: los casos registrados públicamente podrían sobrerrepresentar los casos graves, el período de incubación de los cuales puede diferir del de los casos leves.Conclusión: este trabajo aporta pruebas adicionales para determinar una mediana de período de incubación de la COVID-19 de aproximadamente 5 días, similar al del SARS.Nuestros resultados respaldan propuestas actuales a propósito de la duración de la cuarentena o el monitoreo activo de las personas potencialmente expuestas al SARS-CoV-2, aunque pueden justificarse períodos de monitoreo más largos en casos extremos.Fuentes principales de financiación: Centers for Disease Control and Prevention de EE. UU., Institute of Allergy and Infectious Diseases, National Institute of General Medical Sciences y Alexander von Humboldt Foundation.Empleando informes de noticias ycomunicados de prensa procedentes de provincias, regiones y países fuera de Wuhan, provincia de Hubei, China, este análisis estima la duración del período de incubación de la enfermedad por coronavirus 2019 (COVID-19) y sus implicaciones para la salud pública.
Lawton2020-How_do_we_leave_lockdown	¿Cómo se sale del confinamiento?	Con más de un tercio del mundo viviendo bajo las restricciones de la COVID-19, es hora de decidir qué sucederá después, sostiene Graham Lawton.
Lawton2020-Men_hit_harder_by_covid-19	Los hombres se han visto más afectados por la covid-19.	Según informa Graham Lawton, existen una serie de razones, que van desde el estilo de vida hasta las diferencias en el sistema inmunológico, por las que los hombres pueden verse más afectados por la covid-19.
LeBlanc2020-A_combined_oropharyngeal_nares_swab_is_a_suitable_alternative_to_nasopharyngeal_swabs_for_the_detection_of_SARS-CoV-2	Para la detección del SARS-CoV-2, una muestra con hisopo de exudado bucofaríngeo combinada con una de fosas nasales es una buena alternativa a la muestra con hisopo de exudado nasofaríngeo.	Dada la escasez mundial de muestras con hisopo nasofaríngeas (NF) utilizadas normalmente para la detección de virus respiratorios, se evaluaron métodos de recolección alternativos durante la pandemia de la covid-19. Este estudio mostró que una muestra con hisopo de exudado bucofaríngeo combinada con una de fosas nasales es una buena alternativa a la muestra NF para la detección del SARS-CoV-2, la primera, con una sensibilidad del 91,7% y la segunda del 94,4%.
LeBlanc2020-Real-time_PCR-based_SARS-CoV-2_detection_in_Canadian_Laboratories	Detección en tiempo real del SARS-CoV-2 basada en la RCP en laboratorios canadienses	Con la aparición de la pandemia de la covid-19, resulta esencial una prueba de diagnóstico rápida y precisa. Este estudio comparó análisis de laboratorio para la detección del SARS-CoV-2 desarrollados en laboratorios de salud pública y hospitales canadienses con algunas pruebas de RCP en tiempo real disponibles en el mercado. En general, las sensibilidades de los análisis realizados en laboratorio fueron muy similares a la mayoría de los métodos disponibles en el mercado.
LePage2020-Death_rate_mystery	El enigma de la tasa de mortalidad	«Conocer la verdadera tasa de mortalidad de la covid-19 nos ayudará a combatir la pandemia, pero por el momento, esta se nos escapa», informa Michael Le Page.
LePage2020-Home_testing_is_no_quick_fix	Las pruebas a domicilio no son una solución rápida.	«El primer ministro Boris Johnson afirma que las pruebas de anticuerpos para la covid-19 son un elemento de cambio, pero que no pueden aportar mucho a corto plazo», sostiene Michael Le Page.
LePage2020-Race_to_get_ready	Correr para estar preparado	«El coronavirus ya se propaga por países distintos a China, pero no existe ninguna nación que esté completamente preparada para una pandemia», informa Michael Le Page.
LePage2020-The_race_for_treatments	La carrera hacia los tratamientos	«Desarrollar una vacuna contra el coronavirus tomará su tiempo, pero mientras tanto, algunos medicamentos existentes pueden ayudar a salvar vidas», afirma Michael Le Page.
LePage2020-Will_heat_kill_the_coronavirus	¿El calor matará al coronavirus?	«Desconocemos si el cambio de estación ayudará a frenar el brote», comenta Michael Le Page.
Lee2020-Advocacy_to_provide_good_quality_oncology_services_during_the_COVID-19_pandemic_Actions_at_3-Levels	Promover la prestación de servicios oncológicos de calidad durante la pandemia de la covid-19: acciones a tres niveles	La pandemia de la covid-19 es una catástrofe devastadora en el mundo entero; China es el primer país gravemente afectado. Este análisis muestra que es posible detener la infección generalizada en el país y proporcionar servicios oncológicos de buena calidad, incluso durante este difícil período, mediante esfuerzos coordinados a través de acciones bien organizadas a todos los niveles (nacional y municipal, hospitalario y ministerial). Se resumen, para ser compartidas, las estrategias clave que traerán efectos positivos. Además de realizar cambios en su práctica para poder hacer frente a las realidades adversas, los oncólogos también deberán trabajar juntos para plantear sugerencias de tipo práctico a los responsables políticos, y ser unos firmes defensores de la protección del paciente frente a los efectos perjudiciales del posible retraso o falta de tratamiento.
